distance,passengers,hour,weekday,trip_minutes,payment,color,pickup_borough,dropoff_borough,fare,tip,tolls,total
1.2,1,22,Wednesday,8.5,credit card,yellow,Manhattan,Manhattan,7.5,2.25,0.0,13.55
1.74,4,22,Tuesday,7.95,credit card,yellow,Manhattan,Manhattan,8.0,1.0,0.0,12.8
4.4,1,6,Monday,13.65,credit card,yellow,Manhattan,Manhattan,14.5,1.78,0.0,19.58
1.22,1,18,Saturday,5.43,credit card,yellow,Manhattan,Manhattan,6.0,2.32,0.0,11.62
2.0,1,7,Tuesday,10.65,credit card,yellow,Manhattan,Manhattan,9.5,3.2,0.0,16.0
1.0,2,22,Tuesday,5.7,credit card,yellow,Manhattan,Manhattan,6.0,1.95,0.0,11.75
0.94,1,19,Saturday,4.97,credit card,yellow,Manhattan,Manhattan,5.5,1.32,0.0,10.12
1.13,1,18,Wednesday,5.73,cash,yellow,Manhattan,Manhattan,6.5,0.0,0.0,10.8
0.4,2,17,Sunday,4.43,credit card,yellow,Manhattan,Manhattan,4.5,1.0,0.0,8.8
0.7,1,13,Monday,6.02,cash,yellow,Manhattan,Manhattan,5.5,0.0,0.0,8.8
2.2,1,13,Thursday,22.52,credit card,yellow,Manhattan,Manhattan,15.0,3.65,0.0,21.95
1.76,1,6,Tuesday,5.05,credit card,yellow,Manhattan,Manhattan,7.0,2.06,0.0,12.36
0.56,1,5,Friday,2.6,cash,yellow,Manhattan,Manhattan,4.0,0.0,0.0,7.8
1.29,1,9,Friday,19.78,cash,yellow,Manhattan,Manhattan,12.5,0.0,0.0,15.8
1.79,3,17,Thursday,13.72,cash,yellow,Manhattan,Manhattan,10.0,0.0,0.0,14.3
0.9,1,12,Saturday,13.22,cash,yellow,Manhattan,Manhattan,9.5,0.0,0.0,12.8
1.8,2,16,Saturday,11.62,credit card,yellow,Manhattan,Manhattan,9.5,2.55,0.0,15.35
1.0,1,11,Saturday,8.97,credit card,yellow,Manhattan,Manhattan,7.5,2.15,0.0,12.95
0.25,1,13,Tuesday,4.38,cash,yellow,Manhattan,Manhattan,4.5,0.0,0.0,7.8
15.73,6,8,Thursday,72.13,credit card,yellow,Queens,Manhattan,52.0,11.06,0.0,66.36
1.0,1,9,Friday,13.57,cash,yellow,Manhattan,Manhattan,9.5,0.0,0.0,12.8
1.3,1,19,Tuesday,10.7,credit card,yellow,Manhattan,Manhattan,9.0,0.0,0.0,10.8
2.34,2,10,Saturday,18.78,credit card,yellow,Manhattan,Manhattan,13.5,4.2,0.0,21.0
4.9,0,19,Friday,24.57,credit card,yellow,Manhattan,Manhattan,19.5,4.76,0.0,28.56
1.0,1,1,Saturday,4.05,cash,yellow,Manhattan,Manhattan,5.0,0.0,0.0,8.8
1.52,4,23,Saturday,10.42,credit card,yellow,Manhattan,Manhattan,8.5,2.46,0.0,14.76
3.76,1,23,Friday,20.0,credit card,yellow,Manhattan,Manhattan,16.0,3.0,0.0,22.8
1.3,3,13,Thursday,10.93,credit card,yellow,Manhattan,Manhattan,8.5,2.0,0.0,13.8
0.8,2,22,Tuesday,3.43,credit card,yellow,Manhattan,Manhattan,5.0,2.2,0.0,11.0
0.73,1,8,Thursday,7.6,credit card,yellow,Manhattan,Manhattan,6.5,1.96,0.0,11.76
2.05,2,7,Wednesday,12.45,credit card,yellow,Manhattan,Manhattan,10.0,2.66,0.0,15.96
1.9,2,14,Wednesday,11.0,credit card,yellow,Manhattan,Manhattan,9.5,3.2,0.0,16.0
0.97,1,7,Wednesday,7.77,credit card,yellow,Manhattan,Manhattan,7.0,2.06,0.0,12.36
9.3,1,21,Tuesday,43.8,credit card,yellow,Queens,Manhattan,36.0,9.1,5.76,54.66
1.68,1,0,Thursday,6.03,cash,yellow,Manhattan,Manhattan,7.5,0.0,0.0,11.3
2.18,5,1,Saturday,9.75,credit card,yellow,Manhattan,Manhattan,9.0,2.56,0.0,15.36
1.26,1,17,Friday,7.93,credit card,yellow,Manhattan,Manhattan,7.0,1.0,0.0,12.3
2.47,2,23,Tuesday,8.13,cash,yellow,Manhattan,Manhattan,9.5,0.0,0.0,13.3
2.3,1,11,Thursday,19.83,credit card,yellow,Manhattan,Manhattan,14.0,3.45,0.0,20.75
0.87,5,9,Wednesday,3.92,credit card,yellow,Manhattan,Manhattan,5.0,1.0,0.0,9.3
4.44,4,6,Sunday,11.77,cash,yellow,Queens,Queens,15.0,0.0,0.0,15.8
2.6,2,12,Thursday,22.88,cash,yellow,Manhattan,Manhattan,16.0,0.0,0.0,19.3
0.65,1,13,Sunday,4.43,credit card,yellow,Manhattan,Manhattan,5.0,1.66,0.0,9.96
0.48,1,8,Thursday,2.98,cash,yellow,Manhattan,Manhattan,4.0,0.0,0.0,7.3
2.9,4,12,Thursday,18.93,credit card,yellow,Manhattan,Manhattan,14.0,3.45,0.0,20.75
7.0,1,8,Monday,21.8,credit card,yellow,Manhattan,Manhattan,22.0,2.0,0.0,27.3
1.6,1,21,Monday,6.77,credit card,yellow,Manhattan,Manhattan,7.0,2.15,0.0,12.95
9.18,1,10,Friday,48.48,credit card,yellow,Queens,Brooklyn,36.0,11.04,0.0,47.84
1.1,1,10,Saturday,7.22,credit card,yellow,Manhattan,Manhattan,7.0,1.0,0.0,11.3
4.32,1,20,Wednesday,18.28,credit card,yellow,Manhattan,Manhattan,17.0,5.2,0.0,26.0
2.9,2,5,Friday,12.0,credit card,yellow,Manhattan,Manhattan,11.5,2.3,0.0,17.6
0.67,1,9,Friday,6.5,credit card,yellow,Manhattan,Manhattan,6.0,2.33,0.0,11.63
2.9,1,15,Wednesday,24.08,credit card,yellow,Manhattan,Manhattan,16.5,2.97,0.0,22.77
2.0,1,21,Tuesday,12.18,credit card,yellow,Manhattan,Manhattan,9.5,3.3,0.0,16.6
1.26,1,20,Tuesday,8.23,credit card,yellow,Manhattan,Manhattan,7.5,2.26,0.0,13.56
7.0,1,23,Friday,25.87,credit card,yellow,Manhattan,Brooklyn,25.5,5.85,0.0,35.15
1.0,1,14,Saturday,3.62,credit card,yellow,Manhattan,Manhattan,5.0,1.65,0.0,9.95
12.27,1,13,Wednesday,51.27,credit card,yellow,Manhattan,Bronx,44.5,0.0,0.0,45.3
1.44,6,10,Friday,6.53,credit card,yellow,Manhattan,Manhattan,7.0,2.06,0.0,12.36
0.94,3,23,Sunday,4.95,cash,yellow,Manhattan,Manhattan,5.5,0.0,0.0,9.3
0.9,1,20,Monday,5.93,credit card,yellow,Manhattan,Manhattan,6.0,1.95,0.0,11.75
1.3,1,10,Thursday,18.98,credit card,yellow,Manhattan,Manhattan,12.5,3.15,0.0,18.95
1.4,4,16,Saturday,4.93,cash,yellow,Manhattan,Manhattan,6.5,0.0,0.0,9.8
0.76,1,10,Wednesday,11.55,credit card,yellow,Manhattan,Manhattan,8.0,2.26,0.0,13.56
1.14,4,21,Sunday,7.35,credit card,yellow,Manhattan,Manhattan,6.5,3.09,0.0,13.39
1.73,1,17,Tuesday,13.65,credit card,yellow,Manhattan,Manhattan,10.0,2.0,0.0,16.3
1.77,5,14,Saturday,13.15,credit card,yellow,Manhattan,Manhattan,10.5,2.76,0.0,16.56
1.6,1,21,Friday,11.92,cash,yellow,Manhattan,Manhattan,9.5,0.0,0.0,13.3
2.1,1,14,Saturday,9.12,cash,yellow,Manhattan,Manhattan,9.0,0.0,0.0,12.3
0.39,2,11,Sunday,2.05,cash,yellow,Manhattan,Manhattan,3.5,0.0,0.0,6.8
2.2,2,6,Monday,11.73,credit card,yellow,Manhattan,Manhattan,10.0,2.66,0.0,15.96
6.68,2,10,Saturday,9.27,cash,yellow,Queens,Queens,19.5,0.0,0.0,20.3
1.25,1,9,Thursday,8.15,cash,yellow,Manhattan,Manhattan,7.5,0.0,0.0,10.8
4.92,1,0,Friday,15.9,cash,yellow,Manhattan,Bronx,16.5,0.0,0.0,20.3
1.47,1,20,Friday,7.53,credit card,yellow,Manhattan,Manhattan,7.0,1.0,0.0,11.8
1.52,1,11,Monday,8.68,credit card,yellow,Manhattan,Manhattan,7.5,2.16,0.0,12.96
0.4,1,8,Monday,2.02,cash,yellow,Manhattan,Manhattan,3.5,0.0,0.0,6.8
2.48,1,20,Friday,10.92,credit card,yellow,Manhattan,Manhattan,10.0,2.0,0.0,15.8
5.19,6,4,Tuesday,21.35,cash,yellow,Manhattan,Queens,18.5,0.0,0.0,22.3
1.1,1,11,Sunday,6.75,credit card,yellow,Manhattan,Manhattan,7.0,1.0,0.0,11.3
2.1,1,8,Friday,16.82,credit card,yellow,Manhattan,Manhattan,12.0,3.05,0.0,18.35
0.96,5,12,Tuesday,5.82,cash,yellow,Manhattan,Manhattan,6.0,0.0,0.0,9.3
1.51,1,23,Friday,9.03,credit card,yellow,Manhattan,Manhattan,8.0,2.36,0.0,14.16
0.8,1,12,Thursday,12.95,cash,yellow,Manhattan,Manhattan,9.0,0.0,0.0,12.3
0.7,2,11,Tuesday,7.38,cash,yellow,Manhattan,Manhattan,6.5,0.0,0.0,9.8
1.77,1,9,Tuesday,16.03,cash,yellow,Manhattan,Manhattan,11.5,0.0,0.0,14.8
1.15,1,0,Saturday,6.1,cash,yellow,Manhattan,Manhattan,6.5,0.0,0.0,10.3
10.0,1,20,Saturday,29.17,credit card,yellow,Queens,Brooklyn,30.0,4.0,0.0,35.3
1.05,1,11,Sunday,8.63,credit card,yellow,Manhattan,Manhattan,7.0,2.06,0.0,12.36
1.12,1,9,Saturday,5.35,credit card,yellow,Manhattan,Manhattan,6.0,1.0,0.0,10.3
1.83,1,13,Saturday,8.73,credit card,yellow,Manhattan,Manhattan,8.5,2.95,0.0,14.75
0.86,2,23,Saturday,7.23,cash,yellow,Manhattan,Manhattan,6.0,0.0,0.0,9.8
9.08,1,21,Wednesday,23.72,credit card,yellow,Queens,Manhattan,28.5,7.61,5.76,45.67
1.1,1,21,Saturday,10.28,credit card,yellow,Manhattan,Manhattan,8.0,2.36,0.0,14.16
1.18,1,10,Thursday,8.77,credit card,yellow,Manhattan,Manhattan,7.5,1.0,0.0,11.8
2.39,2,23,Saturday,20.15,cash,yellow,Manhattan,Manhattan,14.0,0.0,0.0,17.8
1.49,6,4,Saturday,4.07,cash,yellow,Manhattan,Manhattan,6.0,0.0,0.0,9.8
0.8,1,16,Sunday,5.02,credit card,yellow,Manhattan,Manhattan,5.5,0.5,0.0,9.3
1.3,3,19,Tuesday,8.58,cash,yellow,Manhattan,Manhattan,7.5,0.0,0.0,11.8
1.24,1,10,Saturday,6.73,credit card,yellow,Manhattan,Manhattan,6.0,2.33,0.0,11.63
2.5,0,20,Thursday,19.38,credit card,yellow,Manhattan,Manhattan,13.5,3.45,0.0,20.75
1.46,2,18,Friday,9.92,cash,yellow,Manhattan,Manhattan,8.5,0.0,0.0,12.8
4.5,2,21,Friday,17.58,credit card,yellow,Manhattan,Manhattan,17.0,0.0,0.0,20.8
4.41,2,19,Wednesday,19.62,credit card,yellow,Manhattan,Manhattan,17.0,4.26,0.0,25.56
0.76,1,9,Saturday,6.08,credit card,yellow,Manhattan,Manhattan,5.5,2.64,0.0,11.44
20.9,1,20,Sunday,41.55,cash,yellow,Queens,Manhattan,52.0,0.0,5.76,58.56
1.2,1,20,Thursday,5.72,credit card,yellow,Manhattan,Manhattan,6.5,2.5,0.0,12.8
3.07,1,0,Saturday,17.32,credit card,yellow,Manhattan,Manhattan,13.5,3.46,0.0,20.76
0.87,1,16,Friday,11.57,credit card,yellow,Manhattan,Manhattan,8.5,1.92,0.0,14.72
0.7,1,19,Wednesday,3.7,credit card,yellow,Manhattan,Manhattan,5.0,1.85,0.0,11.15
1.63,1,11,Thursday,15.33,credit card,yellow,Manhattan,Manhattan,11.5,1.5,0.0,16.3
0.64,1,8,Saturday,5.6,cash,yellow,Manhattan,Manhattan,5.5,0.0,0.0,8.8
1.0,1,3,Sunday,6.4,cash,yellow,Manhattan,Manhattan,6.5,0.0,0.0,10.3
1.06,1,18,Tuesday,8.52,cash,yellow,Manhattan,Manhattan,7.0,0.0,0.0,11.3
1.1,1,10,Friday,6.82,credit card,yellow,Manhattan,Manhattan,6.5,2.45,0.0,12.25
0.74,1,13,Thursday,6.05,credit card,yellow,Manhattan,Manhattan,5.5,1.25,0.0,10.05
0.78,1,7,Thursday,4.72,credit card,yellow,Manhattan,Manhattan,5.0,1.66,0.0,9.96
1.8,1,12,Wednesday,15.13,credit card,yellow,Manhattan,Manhattan,10.5,2.07,0.0,15.87
0.66,1,10,Saturday,1.47,credit card,yellow,Manhattan,Manhattan,4.0,1.0,0.0,8.3
3.13,1,2,Sunday,12.22,credit card,yellow,Manhattan,Manhattan,12.5,2.44,0.0,18.74
5.0,2,11,Saturday,12.0,credit card,yellow,Manhattan,Manhattan,16.0,2.9,0.0,22.2
1.7,1,13,Sunday,11.02,cash,yellow,Manhattan,Manhattan,9.0,0.0,0.0,12.3
1.0,2,11,Sunday,11.4,cash,yellow,Manhattan,Manhattan,8.5,0.0,0.0,11.8
1.99,5,15,Saturday,23.77,cash,yellow,Manhattan,Manhattan,15.0,0.0,0.0,18.3
9.7,1,3,Saturday,19.37,credit card,yellow,Manhattan,Brooklyn,28.0,6.36,0.0,38.16
2.83,5,13,Sunday,12.07,credit card,yellow,Manhattan,Manhattan,11.0,2.0,0.0,16.3
1.32,2,23,Tuesday,8.5,cash,yellow,Manhattan,Manhattan,7.5,0.0,0.0,11.3
0.62,3,11,Thursday,5.95,credit card,yellow,Manhattan,Manhattan,5.5,5.0,0.0,13.8
1.03,1,20,Wednesday,6.08,cash,yellow,Manhattan,Manhattan,6.0,0.0,0.0,9.8
9.4,2,17,Monday,49.7,credit card,yellow,Manhattan,Brooklyn,36.0,0.0,0.0,37.8
1.55,1,18,Thursday,11.22,credit card,yellow,Manhattan,Manhattan,9.0,5.0,0.0,18.3
2.6,0,8,Tuesday,12.52,credit card,yellow,Manhattan,Manhattan,10.5,1.38,0.0,15.18
3.8,3,17,Tuesday,30.8,credit card,yellow,Manhattan,Manhattan,20.0,4.85,0.0,29.15
3.1,1,16,Saturday,19.25,credit card,yellow,Brooklyn,Brooklyn,14.0,2.95,0.0,17.75
6.66,6,22,Monday,21.48,credit card,yellow,Manhattan,Manhattan,23.5,5.46,0.0,32.76
4.4,2,16,Saturday,37.3,credit card,yellow,Manhattan,Manhattan,24.0,5.45,0.0,32.75
1.98,2,12,Saturday,10.87,cash,yellow,Manhattan,Manhattan,9.0,0.0,0.0,12.3
1.46,1,18,Saturday,11.93,credit card,yellow,Manhattan,Manhattan,9.0,2.0,0.0,14.3
1.0,3,7,Wednesday,6.17,credit card,yellow,Manhattan,Manhattan,6.0,0.93,0.0,10.23
5.23,1,16,Friday,21.85,credit card,yellow,Manhattan,Manhattan,19.5,4.76,0.0,28.56
3.8,1,19,Friday,24.08,cash,yellow,Manhattan,Manhattan,17.0,0.0,0.0,21.3
3.3,1,22,Monday,13.07,credit card,yellow,Manhattan,Manhattan,12.0,3.15,0.0,18.95
3.89,1,17,Friday,25.88,credit card,yellow,Manhattan,Manhattan,18.0,5.58,0.0,27.88
0.97,1,19,Friday,5.8,credit card,yellow,Manhattan,Manhattan,6.0,1.54,0.0,11.84
0.3,1,17,Friday,2.52,credit card,yellow,Manhattan,Manhattan,3.5,1.55,0.0,9.35
1.4,1,16,Monday,9.65,cash,yellow,Manhattan,Manhattan,8.0,0.0,0.0,12.3
2.0,1,8,Friday,25.53,cash,yellow,Manhattan,Manhattan,16.0,0.0,0.0,19.3
8.1,3,10,Sunday,22.8,cash,yellow,Queens,Queens,25.0,0.0,0.0,25.8
1.0,1,14,Tuesday,6.42,credit card,yellow,Manhattan,Manhattan,6.5,1.95,0.0,11.75
1.89,1,19,Wednesday,12.0,credit card,yellow,Manhattan,Manhattan,9.5,1.0,0.0,14.8
3.22,1,10,Friday,27.45,cash,yellow,Manhattan,Manhattan,18.0,0.0,0.0,21.3
1.02,1,14,Monday,6.65,credit card,yellow,Manhattan,Manhattan,6.0,1.2,0.0,10.5
7.22,1,13,Sunday,17.92,credit card,yellow,Manhattan,Manhattan,23.0,6.58,0.0,32.88
5.8,1,0,Friday,13.32,credit card,yellow,Manhattan,Manhattan,18.0,4.35,0.0,26.15
2.53,6,9,Monday,17.4,credit card,yellow,Manhattan,Manhattan,13.5,3.36,0.0,20.16
5.15,1,13,Tuesday,11.25,cash,yellow,Queens,Queens,16.5,0.0,0.0,17.3
5.94,4,12,Friday,43.98,credit card,yellow,Manhattan,Manhattan,29.5,0.0,0.0,32.8
14.62,1,17,Wednesday,64.57,credit card,yellow,Manhattan,Queens,49.12,0.0,5.76,55.68
1.0,2,12,Thursday,8.45,cash,yellow,Manhattan,Manhattan,7.0,0.0,0.0,10.3
1.73,1,12,Sunday,14.42,credit card,yellow,Manhattan,Manhattan,10.5,2.76,0.0,16.56
3.2,4,0,Sunday,16.75,credit card,yellow,Manhattan,Manhattan,13.0,3.36,0.0,20.16
7.38,1,9,Tuesday,27.75,credit card,yellow,Manhattan,Manhattan,22.94,0.0,0.0,23.24
1.4,2,6,Friday,4.22,credit card,yellow,Manhattan,Manhattan,6.0,1.86,0.0,11.16
1.5,1,22,Monday,11.15,cash,yellow,Manhattan,Manhattan,8.5,0.0,0.0,12.3
1.2,1,8,Sunday,5.18,credit card,yellow,Manhattan,Manhattan,6.0,1.4,0.0,10.7
1.1,1,18,Saturday,7.85,credit card,yellow,Manhattan,Manhattan,7.0,1.75,0.0,12.05
1.1,1,10,Saturday,11.45,cash,yellow,Manhattan,Manhattan,8.5,0.0,0.0,11.8
11.2,2,13,Wednesday,34.38,credit card,yellow,Queens,Manhattan,36.0,11.25,5.76,56.31
1.57,5,19,Thursday,16.37,credit card,yellow,Manhattan,Manhattan,11.0,1.0,0.0,16.3
2.58,1,12,Tuesday,20.27,credit card,yellow,Manhattan,Manhattan,14.5,4.45,0.0,22.25
1.39,5,19,Tuesday,7.28,credit card,yellow,Manhattan,Manhattan,7.0,1.5,0.0,12.8
5.7,2,9,Wednesday,38.95,credit card,yellow,Manhattan,Manhattan,28.0,6.26,0.0,37.56
13.9,1,17,Friday,60.03,credit card,yellow,Queens,Brooklyn,50.0,6.0,0.0,57.8
0.9,1,0,Friday,5.37,credit card,yellow,Manhattan,Manhattan,5.5,1.0,0.0,10.3
2.64,5,3,Sunday,14.38,credit card,yellow,Manhattan,Manhattan,12.0,3.16,0.0,18.96
0.8,1,12,Wednesday,4.57,credit card,yellow,Manhattan,Manhattan,5.0,1.65,0.0,9.95
1.7,1,8,Monday,24.2,cash,yellow,Manhattan,Manhattan,15.0,0.0,0.0,18.3
1.61,2,18,Sunday,9.9,credit card,yellow,Manhattan,Manhattan,8.5,2.36,0.0,14.16
1.7,1,9,Tuesday,14.2,credit card,yellow,Manhattan,Manhattan,10.5,2.75,0.0,16.55
1.14,1,11,Tuesday,20.47,credit card,yellow,Manhattan,Manhattan,13.0,3.26,0.0,19.56
0.8,0,9,Sunday,11.62,credit card,yellow,Manhattan,Manhattan,8.5,3.5,0.0,15.3
0.8,1,11,Tuesday,19.45,credit card,yellow,Manhattan,Manhattan,12.0,3.8,0.0,19.1
1.2,1,14,Friday,9.2,credit card,yellow,Manhattan,Manhattan,8.0,2.25,0.0,13.55
1.04,5,14,Saturday,6.52,credit card,yellow,Manhattan,Manhattan,6.5,0.0,0.0,7.3
2.59,3,10,Monday,15.98,credit card,yellow,Manhattan,Manhattan,13.0,3.26,0.0,19.56
2.3,2,13,Sunday,15.97,credit card,yellow,Manhattan,Manhattan,12.5,1.0,0.0,16.8
0.88,6,16,Friday,14.87,credit card,yellow,Manhattan,Manhattan,10.0,2.86,0.0,17.16
3.0,1,7,Friday,18.57,credit card,yellow,Manhattan,Manhattan,14.0,3.45,0.0,20.75
0.7,1,15,Sunday,2.98,cash,yellow,Manhattan,Manhattan,4.5,0.0,0.0,7.8
2.49,1,10,Friday,17.1,credit card,yellow,Manhattan,Manhattan,12.5,3.16,0.0,18.96
2.6,1,17,Thursday,22.35,credit card,yellow,Manhattan,Manhattan,15.5,2.2,0.0,22.0
1.7,1,9,Wednesday,0.32,credit card,yellow,Manhattan,Manhattan,14.0,2.0,0.0,16.3
1.86,1,5,Tuesday,15.48,cash,yellow,Manhattan,Manhattan,11.5,0.0,0.0,14.8
1.0,1,16,Thursday,8.55,cash,yellow,Manhattan,Manhattan,7.5,0.0,0.0,11.8
1.4,1,17,Thursday,17.23,cash,yellow,Manhattan,Manhattan,11.5,0.0,0.0,15.8
1.4,0,15,Sunday,16.85,credit card,yellow,Manhattan,Manhattan,11.5,2.2,0.0,17.0
0.28,3,16,Thursday,2.43,cash,yellow,Manhattan,Manhattan,3.5,0.0,0.0,7.8
1.85,1,18,Monday,14.0,cash,yellow,Manhattan,Manhattan,10.5,0.0,0.0,14.8
0.58,1,9,Saturday,3.0,credit card,yellow,Manhattan,Manhattan,4.5,1.56,0.0,9.36
3.28,1,17,Sunday,22.18,credit card,yellow,Manhattan,Manhattan,16.0,4.82,0.0,24.12
0.6,2,12,Tuesday,10.17,cash,yellow,Manhattan,Manhattan,7.5,0.0,0.0,10.8
1.0,1,23,Wednesday,2.4,credit card,yellow,Manhattan,Manhattan,5.0,1.75,0.0,10.55
1.51,3,14,Sunday,18.82,credit card,yellow,Manhattan,Manhattan,12.0,1.0,0.0,16.3
4.95,1,22,Tuesday,28.77,credit card,yellow,Manhattan,Manhattan,21.5,5.06,0.0,30.36
1.23,4,15,Tuesday,7.65,credit card,yellow,Manhattan,Manhattan,7.0,2.06,0.0,12.36
0.7,2,20,Thursday,4.1,cash,yellow,Manhattan,Manhattan,5.0,0.0,0.0,8.8
10.53,2,16,Monday,26.47,credit card,yellow,Queens,Manhattan,52.0,10.0,5.76,75.56
0.8,1,6,Wednesday,3.48,credit card,yellow,Manhattan,Manhattan,4.5,1.32,0.0,9.12
1.33,1,3,Friday,7.57,credit card,yellow,Manhattan,Manhattan,7.5,0.0,0.0,8.8
1.7,0,8,Thursday,15.57,credit card,yellow,Manhattan,Manhattan,11.5,2.95,0.0,17.75
0.7,1,22,Thursday,2.02,cash,yellow,Manhattan,Manhattan,4.0,0.0,0.0,7.8
1.5,1,19,Monday,17.32,credit card,yellow,Manhattan,Manhattan,11.5,3.95,0.0,19.75
1.1,1,23,Tuesday,6.53,credit card,yellow,Manhattan,Manhattan,6.0,1.95,0.0,11.75
3.5,3,2,Saturday,14.18,credit card,yellow,Manhattan,Manhattan,13.0,3.35,0.0,20.15
1.3,1,15,Wednesday,8.55,credit card,yellow,Manhattan,Manhattan,7.5,2.0,0.0,12.8
9.7,1,22,Sunday,18.48,credit card,yellow,Queens,Manhattan,28.5,3.0,5.76,41.06
0.5,2,18,Monday,3.22,credit card,yellow,Manhattan,Manhattan,4.0,1.66,0.0,9.96
0.6,1,8,Thursday,5.53,credit card,yellow,Manhattan,Manhattan,5.0,1.65,0.0,9.95
1.52,6,21,Monday,6.28,credit card,yellow,Manhattan,Manhattan,7.0,2.16,0.0,12.96
0.4,1,15,Tuesday,3.55,credit card,yellow,Manhattan,Manhattan,4.0,1.45,0.0,8.75
7.36,1,11,Sunday,38.52,credit card,yellow,Manhattan,Manhattan,29.5,6.0,0.0,38.8
1.18,1,10,Tuesday,15.5,credit card,yellow,Manhattan,Manhattan,10.5,2.76,0.0,16.56
1.4,1,11,Wednesday,17.1,credit card,yellow,Manhattan,Manhattan,11.5,2.95,0.0,17.75
2.2,1,15,Friday,12.08,credit card,yellow,Manhattan,Manhattan,10.0,3.3,0.0,16.6
1.47,1,11,Wednesday,9.3,cash,yellow,Manhattan,Manhattan,8.5,0.0,0.0,11.8
0.2,1,17,Friday,2.22,credit card,yellow,Manhattan,Manhattan,3.5,1.0,0.0,6.3
12.34,1,8,Wednesday,45.57,credit card,yellow,Queens,Manhattan,39.0,9.61,5.76,57.67
0.84,1,4,Friday,5.23,cash,yellow,Manhattan,Manhattan,5.5,0.0,0.0,9.3
9.96,1,17,Wednesday,38.57,cash,yellow,Queens,Brooklyn,33.0,0.0,0.0,34.8
0.5,1,16,Thursday,3.4,credit card,yellow,Manhattan,Manhattan,4.5,2.6,0.0,11.4
2.6,4,11,Saturday,19.27,cash,yellow,Manhattan,Manhattan,13.5,0.0,0.0,16.8
1.45,1,16,Monday,13.23,cash,yellow,Manhattan,Manhattan,10.0,0.0,0.0,13.3
1.1,1,21,Sunday,4.48,credit card,yellow,Manhattan,Manhattan,5.5,1.85,0.0,11.15
4.6,1,19,Wednesday,22.15,credit card,yellow,Manhattan,Manhattan,18.5,4.55,0.0,27.35
0.9,1,17,Friday,5.82,credit card,yellow,Manhattan,Manhattan,6.0,2.05,0.0,12.35
1.64,1,9,Monday,17.92,credit card,yellow,Manhattan,Manhattan,12.0,3.06,0.0,18.36
0.6,1,15,Friday,6.45,credit card,yellow,Manhattan,Manhattan,7.0,1.5,0.0,11.8
3.99,1,12,Monday,33.47,cash,yellow,Manhattan,Manhattan,22.0,0.0,0.0,25.3
0.49,2,6,Friday,3.13,cash,yellow,Manhattan,Manhattan,4.0,0.0,0.0,7.3
0.75,1,7,Tuesday,3.82,credit card,yellow,Manhattan,Manhattan,5.0,2.08,0.0,10.38
0.6,1,13,Wednesday,4.95,cash,yellow,Manhattan,Manhattan,5.0,0.0,0.0,8.3
0.33,1,19,Friday,3.67,credit card,yellow,Manhattan,Manhattan,4.0,1.66,0.0,9.96
0.72,1,8,Sunday,3.68,cash,yellow,Manhattan,Manhattan,5.0,0.0,0.0,8.3
4.2,3,20,Friday,18.27,credit card,yellow,Manhattan,Brooklyn,16.5,4.06,0.0,24.36
1.06,6,13,Wednesday,9.02,credit card,yellow,Manhattan,Manhattan,7.5,2.16,0.0,12.96
0.8,1,17,Thursday,4.38,credit card,yellow,Manhattan,Manhattan,5.5,1.96,0.0,11.76
3.55,1,2,Sunday,10.68,credit card,yellow,Manhattan,Manhattan,12.0,3.16,0.0,18.96
6.11,1,21,Saturday,23.87,credit card,yellow,Manhattan,Manhattan,23.0,0.0,0.0,24.3
6.98,1,7,Monday,14.57,cash,yellow,Manhattan,Manhattan,20.5,0.0,0.0,23.8
10.32,1,7,Monday,43.95,credit card,yellow,Manhattan,Queens,36.0,9.01,5.76,54.07
15.57,2,22,Monday,30.17,credit card,yellow,Queens,Queens,44.0,9.06,0.0,54.36
0.25,1,12,Wednesday,2.08,cash,yellow,Manhattan,Manhattan,3.5,0.0,0.0,6.8
1.9,1,19,Tuesday,9.45,credit card,yellow,Manhattan,Manhattan,8.5,2.0,0.0,14.8
1.08,1,23,Friday,10.17,credit card,yellow,Manhattan,Manhattan,8.0,3.54,0.0,15.34
2.35,1,22,Tuesday,10.12,credit card,yellow,Manhattan,Manhattan,9.5,3.32,0.0,16.62
1.64,1,4,Sunday,7.8,credit card,yellow,Manhattan,Manhattan,8.0,2.36,0.0,14.16
7.4,1,1,Friday,10.33,credit card,yellow,Queens,Brooklyn,21.5,3.0,0.0,25.8
0.91,1,9,Tuesday,8.75,cash,yellow,Manhattan,Manhattan,7.0,0.0,0.0,10.3
11.17,2,13,Tuesday,27.63,credit card,yellow,Manhattan,Queens,34.0,10.76,5.76,53.82
7.71,3,5,Monday,17.32,credit card,yellow,Manhattan,Queens,23.5,6.11,5.76,36.67
1.34,1,13,Thursday,14.33,cash,yellow,Manhattan,Manhattan,10.0,0.0,0.0,13.3
0.5,1,19,Monday,3.02,credit card,yellow,Manhattan,Manhattan,4.0,1.25,0.0,9.55
0.73,1,5,Friday,4.63,credit card,yellow,Manhattan,Manhattan,5.0,0.0,0.0,8.3
2.32,1,14,Thursday,24.78,credit card,yellow,Manhattan,Manhattan,15.5,3.76,0.0,22.56
1.71,2,21,Saturday,10.75,credit card,yellow,Manhattan,Manhattan,9.0,2.56,0.0,15.36
